,text,new_label
3282,সালার বোলিং এ্যাকশন অবৈধ নিষিদ্ধ মালাউন রেন্ডিয়ার খেলোয়ার তারে আইসিসি নিষিদ্ধ করত,bully
3283,কুলাঙ্গার নেতৃত্বে অপহরণ ছাত্রশিবির যশোর জেলা সভাপতি রাফিদসহ ৩ শিবির নেতাকে,bully
3284,খুনি বাপ্যাদিত্য বসু ২৮ অক্টোবর লাশের নৃত্য করেছিলো,bully
3285,ভয়ঙ্কর ঘটনা তৃণমূল কংগ্রেস বিখ্যাত হয়ে গেলো,bully
3286,দেশের মুসলিম সরকার ভারতে ট্রেন দূর্ঘটনার কষ্ট কিন্তূ বার্মায় শত শত মুসলিম হত্যা করতেছে কুলাঙ্গার বৌদ্ধরা দুঃখের বিষয় দেশের প্রধান মন্ত্রীর দুঃখ লাগেনা,bully
3287,ডিজিটাল ফর্মুলা জাতির সাথে ভন্ডামি ধান্দাবাজি,bully
3288,বালকাতার অবস্থা শালারা বড় বড় কথা,bully
3289,ভারতের আসল পরিচয়,bully
3290,হামলার পিছনে ভারতের হাত থাকতে কারন পেতে খোয়াতে জেমন সেনাবাহিনী হত্যা পেয়েছে,bully
3291,হিন্দুরা শান্তির পুর্ণ নিহত নিষ্পেষিত নিপীড়িত মুসলিম ভাই বোনদের সমবেদনাও জানাতে দিবেনা আচ্ছা হিন্দু প্রশ্ন করছি তোদের অত্যাচার তারাতো তোদেরই জাত ভাই অর্থাৎ আওয়ামীলীগ আওয়ামীলীগের কানে ঘেনড় ঘেনড় এন্টি আওয়ামীলীগ সকল অভিযোগ আনিস আসলে তোরা নিজেরা নিজেরা পুন্দাপুন্দি এটার ফায়দা চাচ্ছিস তাইনা হ্যা কয়েকটা ভারত কাশ্মীর বার্মার মুসলিম হত্যার ভিডিও ফুটেজ এগুলো এরপর,bully
